VIDEO_ID	VIDEO_NAME	SENTENCE_ID	SENTENCE_NAME	START_REALIGNED	END_REALIGNED	SENTENCE
1_N0Aq04tRA	1_N0Aq04tRA-8-rgb_front	1_N0Aq04tRA_9	1_N0Aq04tRA_9-8-rgb_front	28.24	35.97	positive And, throwing these pieces, throwing slabs, all of it, it's real fun.
1avHo4qZ86Q	1avHo4qZ86Q-8-rgb_front	1avHo4qZ86Q_0	1avHo4qZ86Q_0-8-rgb_front	0.68	5.29	positive Jewelry can be another one of the most fun things you can do with crocheting.
1avHo4qZ86Q	1avHo4qZ86Q-8-rgb_front	1avHo4qZ86Q_15	1avHo4qZ86Q_15-8-rgb_front	81.0	81.49	positive And you can wear it on any finger and impress your friends with your huge rock.
1awFFHJpOoU	1awFFHJpOoU-8-rgb_front	1awFFHJpOoU_6	1awFFHJpOoU_6-8-rgb_front	72.06	77.33	positive This is Rachael Richardson, and this has been how to pack a fresh nutritious lunch for your kids.
1b3UpS1gD2k	1b3UpS1gD2k-8-rgb_front	1b3UpS1gD2k_1	1b3UpS1gD2k_1-8-rgb_front	11.96	16.06	positive I love Linda Goodman, I adore her.
1b3UpS1gD2k	1b3UpS1gD2k-8-rgb_front	1b3UpS1gD2k_2	1b3UpS1gD2k_2-8-rgb_front	16.06	18.25	positive She was the greatest, Sunstars.
1bJg-DSYR8k	1bJg-DSYR8k-8-rgb_front	1bJg-DSYR8k_6	1bJg-DSYR8k_6-8-rgb_front	22.79	24.98	positive One of my favorite things to do is recycle.
1bW7yGVA6GA	1bW7yGVA6GA-8-rgb_front	1bW7yGVA6GA_10	1bW7yGVA6GA_10-8-rgb_front	42.04	45.85	positive It keeps the negatives flat, inexpensive and very important.
1bq4LWVsU-8	1bq4LWVsU-8-8-rgb_front	1bq4LWVsU-8_0	1bq4LWVsU-8_0-8-rgb_front	0.24	3.32	neutral Okay, so now we are going to go ahead and start filling our basket.
1byDxD7DePI	1byDxD7DePI-8-rgb_front	1byDxD7DePI_1	1byDxD7DePI_1-8-rgb_front	0.89	5.98	positive I'm Tina Stull, and I drive the Top Dragster for Interstate Batteries.
1cNZVa2285k	1cNZVa2285k-8-rgb_front	1cNZVa2285k_6	1cNZVa2285k_6-8-rgb_front	39.47	48.38	neutral Don't say it's okay, I don't have anything better to do because you're only going to go from bad to worse and the key to that is you.
1cj15Is-Wjs	1cj15Is-Wjs-8-rgb_front	1cj15Is-Wjs_11	1cj15Is-Wjs_11-8-rgb_front	79.21	79.58	neutral Okay.
1d3UApdR58M	1d3UApdR58M-8-rgb_front	1d3UApdR58M_14	1d3UApdR58M_14-8-rgb_front	39.45	40.65	positive Change on five.
1d3UApdR58M	1d3UApdR58M-8-rgb_front	1d3UApdR58M_15	1d3UApdR58M_15-8-rgb_front	41.09	42.16	positive Five, six.
1d3UApdR58M	1d3UApdR58M-8-rgb_front	1d3UApdR58M_7	1d3UApdR58M_7-8-rgb_front	25.73	26.4	positive Five, six.
1dCbeG4mwVk	1dCbeG4mwVk-8-rgb_front	1dCbeG4mwVk_0	1dCbeG4mwVk_0-8-rgb_front	0.23	4.77	positive Welcome to my studio today, my name is Lars Erik Robinson.
1dCbeG4mwVk	1dCbeG4mwVk-8-rgb_front	1dCbeG4mwVk_18	1dCbeG4mwVk_18-8-rgb_front	150.89	151.37	positive Thank you so much.
1dFd3NYkINQ	1dFd3NYkINQ-8-rgb_front	1dFd3NYkINQ_0	1dFd3NYkINQ_0-8-rgb_front	0.41	0.87	positive These are my kilns.
1dFd3NYkINQ	1dFd3NYkINQ-8-rgb_front	1dFd3NYkINQ_11	1dFd3NYkINQ_11-8-rgb_front	89.19	91.42	negative All this time this lid is shut down.
1dJbYUmWpSY	1dJbYUmWpSY-8-rgb_front	1dJbYUmWpSY_5	1dJbYUmWpSY_5-8-rgb_front	44.69	50.76	neutral Okay third thing is now you are going to climb in to the seat.
1dJbYUmWpSY	1dJbYUmWpSY-8-rgb_front	1dJbYUmWpSY_7	1dJbYUmWpSY_7-8-rgb_front	52.07	65.95	neutral Okay we have already run this through the belt path convertibles has two belt paths on of them is a rear facing belt path right here when it is in this position.
1dLchY8R6tU	1dLchY8R6tU-8-rgb_front	1dLchY8R6tU_1	1dLchY8R6tU_1-8-rgb_front	3.9	10.29	positive This is the signature movement of Tai Chi, and according to some of my teachers, the most important movement of Tai Chi.
1eA1cI1yI7w	1eA1cI1yI7w-8-rgb_front	1eA1cI1yI7w_6	1eA1cI1yI7w_6-8-rgb_front	37.04	40.26	positive This is your vehicles master cylinder.
1eGSa8J2kko	1eGSa8J2kko-8-rgb_front	1eGSa8J2kko_14	1eGSa8J2kko_14-8-rgb_front	81.12	83.35	positive In lazy pineapple, the best five-card hand wins.
1eJMq87Wk94	1eJMq87Wk94-3-rgb_front	1eJMq87Wk94_3	1eJMq87Wk94_3-3-rgb_front	16.72	22.84	neutral Okay remember before you drive a backhoe on the public highway make sure all your safety items are in tact.
1ei1kVTw23A	1ei1kVTw23A-8-rgb_front	1ei1kVTw23A_10	1ei1kVTw23A_10-8-rgb_front	74.09	74.36	neutral Okay.
1ey34szkYsQ	1ey34szkYsQ-8-rgb_front	1ey34szkYsQ_12	1ey34szkYsQ_12-8-rgb_front	74.27	84.44	positive Remember when you're here to not let your hips break, stay solid through your core and let your breath flow.
1ey34szkYsQ	1ey34szkYsQ-8-rgb_front	1ey34szkYsQ_14	1ey34szkYsQ_14-8-rgb_front	87.08	98.63	positive Inhaling and exhaling, keep those breaths long and strong, coming in and out through the nose, filling all the way down to the bottom of the belly, pushing all the air out on every exhale.
1ey34szkYsQ	1ey34szkYsQ-8-rgb_front	1ey34szkYsQ_5	1ey34szkYsQ_5-8-rgb_front	32.77	36.64	neutral So I'm going to bring that left hand a little bit over to kind of the middle.
1f-Aw3Mq894	1f-Aw3Mq894-8-rgb_front	1f-Aw3Mq894_1	1f-Aw3Mq894_1-8-rgb_front	0.46	29.93	neutral Okay as you can see the garlic is starting to brown, I like to swirl it around a little bit it evenly distributes the heat in the pan so everything browns altogether and you get more consistency in our flavors and how they develop with the other ingredients.
1fAed0ulvSA	1fAed0ulvSA-8-rgb_front	1fAed0ulvSA_9	1fAed0ulvSA_9-8-rgb_front	75.97	79.02	positive This is also very important, don't forget the, the fan in the bathroom.
1fZfM65z0zk	1fZfM65z0zk-8-rgb_front	1fZfM65z0zk_11	1fZfM65z0zk_11-8-rgb_front	62.53	85.2	positive Go ahead and put it underneath her eyes, and like I said, this goes ahead and gives you the appearance of not only taking away those imperfections underneath the eyes, but it also pops out certain bone structures in your face because you do want to pop out those high cheek bones, and this is exactly what this does when you use this.
1fdMM1LuAsY	1fdMM1LuAsY-8-rgb_front	1fdMM1LuAsY_4	1fdMM1LuAsY_4-8-rgb_front	26.67	33.61	positive One of the easiest adjustments you can make when tightening your brakes, is with the barrel adjuster here.
1g93sGtZViI	1g93sGtZViI-8-rgb_front	1g93sGtZViI_10	1g93sGtZViI_10-8-rgb_front	71.1	84.83	positive I put duct tape on the back and I wrapped it the same diameter as the gel and I just put it right over the flash tube and at low power, this just puts out the most beautiful brown color that you imagine.
1g93sGtZViI	1g93sGtZViI-8-rgb_front	1g93sGtZViI_4	1g93sGtZViI_4-8-rgb_front	27.75	30.8	positive Some of my favorites, I bought in sheets.
1g93sGtZViI	1g93sGtZViI-8-rgb_front	1g93sGtZViI_8	1g93sGtZViI_8-8-rgb_front	62.42	69.4	positive One of my favorite ones is this Kodak film that I just rescued from the garbage can, not very expensive.
1gS4Hb9gpOI	1gS4Hb9gpOI-8-rgb_front	1gS4Hb9gpOI_0	1gS4Hb9gpOI_0-8-rgb_front	1.19	6.22	neutral Okay, another way you can fix an error is...kind of goes back to not making it in the first place.
1gTkFzIRzYk	1gTkFzIRzYk-8-rgb_front	1gTkFzIRzYk_14	1gTkFzIRzYk_14-8-rgb_front	85.69	90.77	positive Finally this last watch that we have is actually made for a man.
1gXWDKek85Y	1gXWDKek85Y-8-rgb_front	1gXWDKek85Y_34	1gXWDKek85Y_34-8-rgb_front	97.88	98.05	neutral Okay.
1gXWDKek85Y	1gXWDKek85Y-8-rgb_front	1gXWDKek85Y_35	1gXWDKek85Y_35-8-rgb_front	98.95	104.56	neutral Maybe it takes you just a minute, but that's okay.
1gXWDKek85Y	1gXWDKek85Y-8-rgb_front	1gXWDKek85Y_44	1gXWDKek85Y_44-8-rgb_front	120.68	121.06	neutral Okay.
1ghvkzsMgbM	1ghvkzsMgbM-8-rgb_front	1ghvkzsMgbM_0	1ghvkzsMgbM_0-8-rgb_front	0.16	4.27	positive Today we're going to make this beautiful vegetable flower centerpiece in crudites.
1ghvkzsMgbM	1ghvkzsMgbM-8-rgb_front	1ghvkzsMgbM_1	1ghvkzsMgbM_1-8-rgb_front	6.68	13.99	positive Not only is it a fabulous centerpiece for your table, it is a unique way to serve your vegetable crudites.
1gycdY2pcYc	1gycdY2pcYc-11-rgb_front	1gycdY2pcYc_6	1gycdY2pcYc_6-11-rgb_front	81.55	81.86	negative No!
1gzlYGPQ9Zs	1gzlYGPQ9Zs-8-rgb_front	1gzlYGPQ9Zs_4	1gzlYGPQ9Zs_4-8-rgb_front	10.56	10.97	neutral Okay.
1h3mvQDZnBw	1h3mvQDZnBw-8-rgb_front	1h3mvQDZnBw_18	1h3mvQDZnBw_18-8-rgb_front	106.26	109.66	neutral Okay, so I've put my mat into the mat cutter.
1h3mvQDZnBw	1h3mvQDZnBw-8-rgb_front	1h3mvQDZnBw_23	1h3mvQDZnBw_23-8-rgb_front	155.88	160.37	neutral Okay, now sometimes, the mat does not just fall out like it did the last time.
1hB73-7GUFw	1hB73-7GUFw-5-rgb_front	1hB73-7GUFw_17	1hB73-7GUFw_17-5-rgb_front	59.29	62.54	neutral Okay, so that's that part.
1hB73-7GUFw	1hB73-7GUFw-5-rgb_front	1hB73-7GUFw_22	1hB73-7GUFw_22-5-rgb_front	79.64	86.96	neutral Okay so again that's here, here wave and wave.
1hB73-7GUFw	1hB73-7GUFw-5-rgb_front	1hB73-7GUFw_25	1hB73-7GUFw_25-5-rgb_front	96.84	99.93	neutral Okay so, when you put it together, break it down.
1hpps7Dqdio	1hpps7Dqdio-8-rgb_front	1hpps7Dqdio_0	1hpps7Dqdio_0-8-rgb_front	0.0	5.32	positive Your skin is your largest organ and it will absorb any chemicals we put on it.
1ib_NnOrt6A	1ib_NnOrt6A-8-rgb_front	1ib_NnOrt6A_16	1ib_NnOrt6A_16-8-rgb_front	94.09	102.34	positive Also remember to, like this is a great little piece that I store linens in.
1jAFRRkU4ic	1jAFRRkU4ic-8-rgb_front	1jAFRRkU4ic_3	1jAFRRkU4ic_3-8-rgb_front	22.5	24.25	positive I think this one is number 5.
1jAFRRkU4ic	1jAFRRkU4ic-8-rgb_front	1jAFRRkU4ic_5	1jAFRRkU4ic_5-8-rgb_front	32.14	38.31	neutral And it's okay if you sand some of that paint off because you're base coat will take care of that.
1jVOx59INmU	1jVOx59INmU-11-rgb_front	1jVOx59INmU_0	1jVOx59INmU_0-11-rgb_front	0.09	9.24	neutral Ok I have my cornmeal, my beaten egg, add just a 1/4 cup of sugar just to sweeten it up.
1jVOx59INmU	1jVOx59INmU-11-rgb_front	1jVOx59INmU_17	1jVOx59INmU_17-11-rgb_front	187.7	208.4	neutral So it's going to just be really thin in this pan, but that's OK and again it's going to cook up quickly and it's not going to matter because we are going to break it up and put it in our larger dish anyway, so it's doesn't even matter.
1jWbf4jhzGA	1jWbf4jhzGA-8-rgb_front	1jWbf4jhzGA_1	1jWbf4jhzGA_1-8-rgb_front	11.47	11.82	neutral Okay.
1jWbf4jhzGA	1jWbf4jhzGA-8-rgb_front	1jWbf4jhzGA_5_6_7	1jWbf4jhzGA_5_6_7-8-rgb_front	55.8	73.8	neutral You may have to use your hand to feel that it is in. Okay. But there it is in and you going to see that our door isn't fitting so we're going to have to adjust our brackets on either side that's why I left them loose.
1jeK8PkhsR4	1jeK8PkhsR4-8-rgb_front	1jeK8PkhsR4_17_18	1jeK8PkhsR4_17_18-8-rgb_front	92.5	97.12	neutral Ok. And, not only is that good for just a jab. But, it is also good as you can see for the one two left right.
1jeK8PkhsR4	1jeK8PkhsR4-8-rgb_front	1jeK8PkhsR4_19_20_21	1jeK8PkhsR4_19_20_21-8-rgb_front	97.27	111.14	neutral Ok. We start throwing now one two, two rights. Again, keep your face out of the mirror. So, four different height mirrors for four different boxers.
1jeK8PkhsR4	1jeK8PkhsR4-8-rgb_front	1jeK8PkhsR4_22	1jeK8PkhsR4_22-8-rgb_front	111.27	113.9	positive Even this one here, for the younger boxers.
1joPNyRKT78	1joPNyRKT78-8-rgb_front	1joPNyRKT78_0	1joPNyRKT78_0-8-rgb_front	0.15	5.99	neutral OK, remember that when you are sitting in a stool it's a little bit different than sitting in a chair on the floor.
1jx2aBn_2_U	1jx2aBn_2_U-8-rgb_front	1jx2aBn_2_U_16	1jx2aBn_2_U_16-8-rgb_front	72.54	72.87	positive We're very fortunate.
1jzAlQtJpcA	1jzAlQtJpcA-8-rgb_front	1jzAlQtJpcA_0	1jzAlQtJpcA_0-8-rgb_front	1.56	6.98	positive We have all the pieces we need for our body, and also our head, rolled and taped.
1kMcBHJ2IPM	1kMcBHJ2IPM-8-rgb_front	1kMcBHJ2IPM_11	1kMcBHJ2IPM_11-8-rgb_front	70.77	85.36	neutral Okay, prior to putting on, I always put just a light dosage of anti-seize on the wheels studs and then when I put the nuts on there, as I spin in on down, that's going to spread that anti-seize around and it provides a good lubricant and protection against rust.
1kMcBHJ2IPM	1kMcBHJ2IPM-8-rgb_front	1kMcBHJ2IPM_13	1kMcBHJ2IPM_13-8-rgb_front	102.67	103.06	neutral Okay.
1kMcBHJ2IPM	1kMcBHJ2IPM-8-rgb_front	1kMcBHJ2IPM_20	1kMcBHJ2IPM_20-8-rgb_front	172.97	173.82	neutral Okay, we've completed installing the wheel.
1kMlu1Z5DWM	1kMlu1Z5DWM-8-rgb_front	1kMlu1Z5DWM_0	1kMlu1Z5DWM_0-8-rgb_front	0.84	2.36	neutral Okay, let's talk a little bit about scoring.
1kMlu1Z5DWM	1kMlu1Z5DWM-8-rgb_front	1kMlu1Z5DWM_12	1kMlu1Z5DWM_12-8-rgb_front	77.31	79.46	positive It's the object of the game, perfection!
1kMlu1Z5DWM	1kMlu1Z5DWM-8-rgb_front	1kMlu1Z5DWM_2	1kMlu1Z5DWM_2-8-rgb_front	14.45	19.1	neutral Okay, now also we'll look at the scoreboard and you'll get a spare.
1l6MC-9BQa0	1l6MC-9BQa0-5-rgb_front	1l6MC-9BQa0_10	1l6MC-9BQa0_10-5-rgb_front	59.91	68.76	positive What I have on here now are actually the D'Addario Pro-Arte Classical Guitar Strings.
1l6MC-9BQa0	1l6MC-9BQa0-5-rgb_front	1l6MC-9BQa0_6	1l6MC-9BQa0_6-5-rgb_front	36.98	39.8	positive What I'm holding is a classic guitar.
1lCah99RqJg	1lCah99RqJg-8-rgb_front	1lCah99RqJg_14	1lCah99RqJg_14-8-rgb_front	79.94	80.78	positive Beautiful.
1lCah99RqJg	1lCah99RqJg-8-rgb_front	1lCah99RqJg_18	1lCah99RqJg_18-8-rgb_front	92.51	93.22	positive Wonderful.
1lGojKZsjI4	1lGojKZsjI4-8-rgb_front	1lGojKZsjI4_7	1lGojKZsjI4_7-8-rgb_front	40.58	47.85	positive It's really, really important to feel centered and feel grounded and feel at one with the earth.
1lbhXfsU8DU	1lbhXfsU8DU-8-rgb_front	1lbhXfsU8DU_13	1lbhXfsU8DU_13-8-rgb_front	87.39	92.49	positive So please, books are a treasure and handle them and show that you care and they are your treasure.
1lbhXfsU8DU	1lbhXfsU8DU-8-rgb_front	1lbhXfsU8DU_4	1lbhXfsU8DU_4-8-rgb_front	15.02	28.53	positive These books are old books that I have and I treasure them and my child or any child that would come into the house would see oh, there's mommy's or daddy's, one of their favorite books.
1lmWJvzyngE	1lmWJvzyngE-8-rgb_front	1lmWJvzyngE_15	1lmWJvzyngE_15-8-rgb_front	64.96	66.65	positive And they're great people to be around.
1mCRysiyBno	1mCRysiyBno-8-rgb_front	1mCRysiyBno_3	1mCRysiyBno_3-8-rgb_front	18.8	26.06	positive In every large town there are international world markets and you can buy these coconuts by the case.
1mCRysiyBno	1mCRysiyBno-8-rgb_front	1mCRysiyBno_5	1mCRysiyBno_5-8-rgb_front	37.14	42.57	negative This case here goes for eleven dollars and there are nine of these coconuts in there.
1mTkXsCyPhU	1mTkXsCyPhU-8-rgb_front	1mTkXsCyPhU_2	1mTkXsCyPhU_2-8-rgb_front	7.28	11.55	positive Sliding and diving is very important because it is the fastest way that you can come from a full run to a full stop.
1mWIOvyqfUI	1mWIOvyqfUI-8-rgb_front	1mWIOvyqfUI_0	1mWIOvyqfUI_0-8-rgb_front	1.74	7.53	neutral Okay, before we made a sling using the double fisherman's knot.
1mcmnmxg64U	1mcmnmxg64U-8-rgb_front	1mcmnmxg64U_15	1mcmnmxg64U_15-8-rgb_front	54.29	63.93	positive This is great when you're out and you bought your lady that happy meal and you really want to impress her with a little flower afterwards.
1mcmnmxg64U	1mcmnmxg64U-8-rgb_front	1mcmnmxg64U_26	1mcmnmxg64U_26-8-rgb_front	95.01	97.58	positive My name is Robert Segundo and this is your paper flower.
1mcmnmxg64U	1mcmnmxg64U-8-rgb_front	1mcmnmxg64U_7	1mcmnmxg64U_7-8-rgb_front	17.6	21.24	neutral So, what I'm going to do is I'm going to kind of fold down a little bit here at the top.
1mdMz4RkRdA	1mdMz4RkRdA-8-rgb_front	1mdMz4RkRdA_19	1mdMz4RkRdA_19-8-rgb_front	90.74	91.22	positive Wow!
1mdMz4RkRdA	1mdMz4RkRdA-8-rgb_front	1mdMz4RkRdA_21	1mdMz4RkRdA_21-8-rgb_front	95.55	95.99	neutral Okay.
1mdMz4RkRdA	1mdMz4RkRdA-8-rgb_front	1mdMz4RkRdA_23	1mdMz4RkRdA_23-8-rgb_front	101.53	104.1	neutral Okay, so the twins are going to get something extra for this.
1mdMz4RkRdA	1mdMz4RkRdA-8-rgb_front	1mdMz4RkRdA_28	1mdMz4RkRdA_28-8-rgb_front	115.94	116.11	neutral Okay.
1mdMz4RkRdA	1mdMz4RkRdA-8-rgb_front	1mdMz4RkRdA_3	1mdMz4RkRdA_3-8-rgb_front	9.5	10.56	positive This is a winner.
1mwoIGLRHck	1mwoIGLRHck-11-rgb_front	1mwoIGLRHck_10	1mwoIGLRHck_10-11-rgb_front	102.05	106.44	positive Nice, and even and smooth; and your design is finished.
1mwoIGLRHck	1mwoIGLRHck-11-rgb_front	1mwoIGLRHck_11	1mwoIGLRHck_11-11-rgb_front	106.44	110.91	positive And we have a beautiful, colorful traditional style puppet theater.
1nAiestkr0Q	1nAiestkr0Q-11-rgb_front	1nAiestkr0Q_12	1nAiestkr0Q_12-11-rgb_front	52.45	56.05	positive This is what it's about, working your heart, and so having a towel, is a must.
1oN5GdoCO44	1oN5GdoCO44-8-rgb_front	1oN5GdoCO44_3	1oN5GdoCO44_3-8-rgb_front	8.96	11.81	positive Spray it with your favorite dusting oil.
1oys0KyRSS0	1oys0KyRSS0-8-rgb_front	1oys0KyRSS0_15	1oys0KyRSS0_15-8-rgb_front	54.77	57.42	positive These are all things you can see just from following the ball.
1ptbP5xTIdw	1ptbP5xTIdw-8-rgb_front	1ptbP5xTIdw_10	1ptbP5xTIdw_10-8-rgb_front	48.64	53.61	positive Five in one direction, five in the other and repeat that.
1pycas4XL9U	1pycas4XL9U-11-rgb_front	1pycas4XL9U_8	1pycas4XL9U_8-11-rgb_front	128.06	129.3	positive Even your whole lifetime.
1q7brn6q5IE	1q7brn6q5IE-8-rgb_front	1q7brn6q5IE_2	1q7brn6q5IE_2-8-rgb_front	11.98	17.8	positive You see we got all of our beautiful shrimp here breaded with the crabmeat stuffing, look at how wonderful.
1qMpH_7FL68	1qMpH_7FL68-8-rgb_front	1qMpH_7FL68_1	1qMpH_7FL68_1-8-rgb_front	6.89	10.02	negative One, never ever deliver tragic email.
1qMpH_7FL68	1qMpH_7FL68-8-rgb_front	1qMpH_7FL68_4	1qMpH_7FL68_4-8-rgb_front	19.59	20.82	positive It totally makes it impersonal.
1qQEz4pbQkM	1qQEz4pbQkM-11-rgb_front	1qQEz4pbQkM_3	1qQEz4pbQkM_3-11-rgb_front	39.57	44.7	positive All right, there's our audio jack and this is a live cable.
1qksnbHvJLY	1qksnbHvJLY-8-rgb_front	1qksnbHvJLY_0	1qksnbHvJLY_0-8-rgb_front	1.16	9.51	neutral Okay so one of the things you want to work on is the coming in and out of the front door that is typically where the dog are loose in the house when you are not home.
1qs5yIhihMo	1qs5yIhihMo-8-rgb_front	1qs5yIhihMo_9	1qs5yIhihMo_9-8-rgb_front	65.32	74.89	neutral So I'm stirring it up and I am going to cook it for a little while longer.
1r9BuA9JwsY	1r9BuA9JwsY-11-rgb_front	1r9BuA9JwsY_0	1r9BuA9JwsY_0-11-rgb_front	0.16	9.84	neutral Okay, so now you want to make sure that you've cleaned this stick off, because you want to put it back into your carrier.
1rR7qTEfD-4	1rR7qTEfD-4-8-rgb_front	1rR7qTEfD-4_2	1rR7qTEfD-4_2-8-rgb_front	11.63	18.44	neutral Okay we also have our black-beans that we have soaked overnight and they are ready to go into the pot.
1rR7qTEfD-4	1rR7qTEfD-4-8-rgb_front	1rR7qTEfD-4_6	1rR7qTEfD-4_6-8-rgb_front	50.76	51.38	neutral Okay.
1rT2MDvamqU	1rT2MDvamqU-8-rgb_front	1rT2MDvamqU_4	1rT2MDvamqU_4-8-rgb_front	35.73	41.1	negative Then also this is just a dumbbell that you can stop by any sporting good store and pick some up.
1rc77BaY7jg	1rc77BaY7jg-8-rgb_front	1rc77BaY7jg_13	1rc77BaY7jg_13-8-rgb_front	63.39	66.75	neutral Alright so, let me show you a few other logos that I've done.
1rc77BaY7jg	1rc77BaY7jg-8-rgb_front	1rc77BaY7jg_14	1rc77BaY7jg_14-8-rgb_front	68.77	77.2	positive There is a, an absolutely magnificent patisseire chocolatere gelatere in Mt.
1rc77BaY7jg	1rc77BaY7jg-8-rgb_front	1rc77BaY7jg_16	1rc77BaY7jg_16-8-rgb_front	84.6	93.75	positive And it is just an absolutely enchanting place to visit with absolutely delicious pastries and so on.
1retf-icZlQ	1retf-icZlQ-8-rgb_front	1retf-icZlQ_4	1retf-icZlQ_4-8-rgb_front	20.05	27.39	positive And you've also got automatic focus and automatic exposure locks.
1s3sDViHORA	1s3sDViHORA-8-rgb_front	1s3sDViHORA_8	1s3sDViHORA_8-8-rgb_front	32.23	33.89	positive Thrift shops are an excellent source.
1s5gc78drOE	1s5gc78drOE-8-rgb_front	1s5gc78drOE_10	1s5gc78drOE_10-8-rgb_front	38.63	38.84	neutral Okay.
1s5gc78drOE	1s5gc78drOE-8-rgb_front	1s5gc78drOE_13	1s5gc78drOE_13-8-rgb_front	52.87	59.34	neutral Okay, a few common errors, okay, is if you don't step out to the corner enough, you're not going to get the proper speed to turn around.
1s5gc78drOE	1s5gc78drOE-8-rgb_front	1s5gc78drOE_16	1s5gc78drOE_16-8-rgb_front	72.33	72.53	neutral Okay.
1s5gc78drOE	1s5gc78drOE-8-rgb_front	1s5gc78drOE_2	1s5gc78drOE_2-8-rgb_front	7.76	14.08	neutral Okay, in this kick, there's a variety of steps that have a circular action.
1s5gc78drOE	1s5gc78drOE-8-rgb_front	1s5gc78drOE_3	1s5gc78drOE_3-8-rgb_front	14.08	20.43	neutral Okay, so starting from a standing position, okay, your first step, you're going to go slightly outward towards the corner.
1s5gc78drOE	1s5gc78drOE-8-rgb_front	1s5gc78drOE_7	1s5gc78drOE_7-8-rgb_front	36.71	37.11	neutral Okay.
1tIp58DN8Nw	1tIp58DN8Nw-5-rgb_front	1tIp58DN8Nw_0	1tIp58DN8Nw_0-5-rgb_front	1.69	4.95	positive Now the eyes are completely done and they look fantastic.
